,node,in_degree_centrality,out_degree_centrality,eigenvector_centrality,betweenness_centrality,closeness_centrality,pagerank
3158,4248446978,0.0007308,0.0007308,0.0,0.0047171,0.0003063,0.0002611
3159,4248446981,0.0007308,0.0007308,0.0,0.0898139,0.0003085,0.0002744
3160,4248446982,0.0007308,0.0007308,0.0,0.0070561,0.0003023,0.0001893
3161,4248446983,0.0002436,0.0002436,0.0,0.0,0.0002968,0.0001276
3162,4248446984,0.0007308,0.0007308,0.0,0.0086494,0.0003122,0.0002195
3163,4248446985,0.0009744,0.0009744,0.0,0.0039001,0.0003104,0.0002956
3164,4248446986,0.0002436,0.0002436,0.0,0.0,0.0003068,8.61e-05
3165,4248446987,0.0007308,0.0007308,0.0,0.007054,0.0003096,0.0002251
3166,4248446988,0.0007308,0.0007308,0.0,0.0063459,0.0003091,0.0002639
3167,4248447089,0.0007308,0.0007308,0.0,0.0028378,0.000305,0.0001973
3168,4248447090,0.0002436,0.0002436,0.0,0.0,0.0002992,0.0001333
3169,4248447091,0.0007308,0.0007308,0.0,0.0038957,0.0002936,0.0001712
3170,4248447092,0.0007308,0.0007308,0.0,0.0045856,0.0002941,0.000269
3171,4248447093,0.0007308,0.0007308,0.0,0.0002184,0.0002904,0.0002886
3172,4248447094,0.0007308,0.0007308,0.0,0.002839,0.0002959,0.0002332
3173,4248447095,0.0007308,0.0007308,0.0,0.0004689,0.0002942,0.0003462
3174,4248447096,0.0007308,0.0007308,0.0,0.0028069,0.0002956,0.0001572
3175,4248447097,0.0007308,0.0007308,0.0,0.0027748,0.0002921,0.0002092
3176,4248447100,0.0007308,0.0007308,0.0,0.0011866,0.0002916,0.0003138
3177,4248447101,0.0007308,0.0007308,0.0,0.0050468,0.0002954,0.0002137
3178,4248447103,0.0007308,0.0007308,0.0,0.0021402,0.0002941,0.0002107
3179,4248447106,0.0007308,0.0007308,0.0,7e-07,0.0002731,0.0002904
3180,4248447109,0.0009744,0.0009744,0.0,0.0006259,0.0002753,0.0003105
3181,4248447110,0.0002436,0.0002436,0.0,0.0,0.0002737,6.1e-05
3182,4248447115,0.0007308,0.0007308,0.0,0.0024344,0.0002695,0.0002731
3183,4248447116,0.0004872,0.0004872,0.0,0.0004872,0.0002652,0.0002609
3184,4248447117,0.0002436,0.0002436,0.0,0.0,0.0002638,0.0001078
3185,4248447120,0.0004872,0.0004872,0.0,0.0009742,0.0002683,0.0002213
3186,4248447137,0.0002436,0.0002436,0.0,0.0,0.0002632,0.0001149
3187,4248447417,0.0004872,0.0004872,0.0,2.1e-05,0.0002201,6.39e-05
3188,4248447419,0.0002436,0.0002436,0.0,0.0,0.0002176,8.21e-05
3189,4248447420,0.0007308,0.0007308,0.0,0.000518,0.0002188,0.000289
3190,4248447421,0.0007308,0.0007308,0.0,0.0006969,0.0002207,0.00028
3191,4248447423,0.0002436,0.0002436,0.0,0.0,0.0002183,0.0001206
3192,4248447425,0.0007308,0.0007308,0.0,0.0038287,0.0002205,0.0002257
3193,4248447426,0.0007308,0.0007308,0.0,0.0042367,0.0002239,0.0003318
3194,4248447427,0.0007308,0.0007308,0.0,0.0006615,0.0002251,0.000313
3195,4248447428,0.0002436,0.0002436,0.0,0.0,0.0002272,6.77e-05
3196,4248447429,0.0007308,0.0007308,0.0,0.0051929,0.0002282,0.0002638
3197,4248482668,0.0007308,0.0007308,0.0,0.0250855,0.0002187,0.0003872
3198,4248482670,0.0002436,0.0002436,0.0,0.0,0.0002103,0.0001074
3199,4248482671,0.0007308,0.0007308,0.0,0.0009742,0.000185,0.0003201
3200,4248482672,0.0007308,0.0007308,0.0,0.0004874,0.0001858,0.0003107
3201,4248482673,0.0002436,0.0002436,0.0,0.0,0.0002105,7.77e-05
3202,4248482674,0.0007308,0.0007308,0.0,0.0019478,0.0002121,0.0004196
3203,4248482675,0.0007308,0.0007308,0.0,0.0009743,0.0002111,0.0002942
3204,4248482676,0.0002436,0.0002436,0.0,0.0,0.000209,0.0001814
3205,4248482677,0.0007308,0.0007308,0.0,0.0175059,0.000214,0.0003019
3206,4248482680,0.0002436,0.0002436,0.0,0.0,0.0002062,0.0002369
3207,4248482681,0.0002436,0.0002436,0.0,0.0,0.0002102,0.0001594
3208,4248482682,0.0007308,0.0007308,0.0,0.0165631,0.0002134,0.0002033
3209,4248482683,0.0007308,0.0007308,0.0,0.0060212,0.0002097,0.0003615
3210,4248482684,0.0007308,0.0007308,0.0,3.18e-05,0.0001911,0.0002896
3211,4248484493,0.0004872,0.0004872,0.0,0.0030095,0.0001979,6.32e-05
3212,4248484495,0.0004872,0.0004872,0.0,5.02e-05,0.0001982,0.0001261
3213,4248484505,0.0002436,0.0002436,0.0,0.0,0.0001958,4.54e-05
3214,4248484568,0.0007308,0.0007308,0.0,0.0029287,0.0002694,0.0003116
3215,4248484569,0.0007308,0.0007308,0.0,0.0029087,0.0002708,0.0002208
3216,4248484570,0.0009744,0.0009744,0.0,0.001022,0.0002654,0.0004889
3217,4248484571,0.0002436,0.0002436,0.0,0.0,0.0002586,0.0001556
3218,4248484572,0.0002436,0.0002436,0.0,0.0,0.0002625,0.0001134
3219,4248484573,0.0007308,0.0007308,0.0,0.0017098,0.0002671,0.0001826
3220,4248484574,0.0009744,0.0009744,0.0,0.0006021,0.0002647,0.00032
3221,4248484575,0.0007308,0.0007308,0.0,0.0008218,0.0002641,0.0002328
3222,4248484576,0.0007308,0.0007308,0.0,0.0,0.0002681,0.0003157
3223,4248484577,0.0002436,0.0002436,0.0,0.0,0.0002774,9.04e-05
3224,4248484578,0.0007308,0.0007308,0.0,0.001984,0.0002809,0.0002695
3225,4248484579,0.0002436,0.0002436,0.0,0.0,0.0002682,0.0001253
3226,4248484580,0.0007308,0.0007308,0.0,0.0037055,0.0002725,0.0002187
3227,4248484581,0.0007308,0.0007308,0.0,0.0026185,0.0002701,0.0001554
3228,4248484582,0.0007308,0.0007308,0.0,0.0,0.0002675,0.0003192
3229,4248484583,0.0004872,0.0004872,0.0,0.0046963,0.0002834,0.0005609
3230,4248484584,0.0002436,0.0002436,0.0,0.0,0.00028,0.0004179
3231,4248484585,0.0007308,0.0007308,0.0,0.0057946,0.0002825,0.0003231
3232,4248484588,0.0002436,0.0002436,0.0,0.0,0.0002747,0.0001558
3233,4248484589,0.0002436,0.0002436,0.0,0.0,0.0002803,9.3e-05
3234,4248484591,0.0007308,0.0007308,0.0,0.0033319,0.0002867,0.0003026
3235,4248484594,0.0007308,0.0007308,0.0,0.0004952,0.0002788,0.0002178
3236,4248484595,0.0007308,0.0007308,0.0,0.0085588,0.0002844,0.0002157
3237,4248484596,0.0007308,0.0007308,0.0,0.0,0.0002799,0.0003438
3238,4248484597,0.0002436,0.0002436,0.0,0.0,0.0002752,0.0001314
3239,4248484599,0.0002436,0.0002436,0.0,0.0,0.0002782,8.64e-05
3240,4248484600,0.0007308,0.0007308,0.0,0.0014687,0.0002801,0.0002347
3241,4248484601,0.0002436,0.0002436,0.0,0.0,0.0002827,0.0001605
3242,4248484602,0.0007308,0.0007308,0.0,0.0111792,0.0002887,0.0002212
3243,4248484603,0.0007308,0.0007308,0.0,0.0116731,0.0002897,0.0002785
3244,4248484605,0.0007308,0.0007308,0.0,0.002129,0.0002866,0.0001863
3245,4248484606,0.0007308,0.0007308,0.0,0.0114977,0.0002889,0.0001745
3246,4248484607,0.0007308,0.0007308,0.0,0.0,0.0002872,0.0003219
3247,4248484608,0.0007308,0.0007308,0.0,0.0121899,0.0002908,0.0002583
3248,4248484609,0.0002436,0.0002436,0.0,0.0,0.0002861,0.0001346
3249,4248484610,0.0002436,0.0002436,0.0,0.0,0.0002852,0.0001669
3250,4248484611,0.0007308,0.0007308,0.0,0.0128259,0.0002946,0.0002429
3251,4248484614,0.0007308,0.0007308,0.0,0.0126149,0.0002938,0.0002458
3252,4248484615,0.0002436,0.0002436,0.0,0.0,0.0002913,8.79e-05
3253,4248484616,0.0007308,0.0007308,0.0,0.0426604,0.0002942,0.0002744
3254,4248484617,0.0007308,0.0007308,0.0,0.0071902,0.0002966,0.0003886
3255,4248484620,0.0009744,0.0009744,0.0,0.006756,0.0003089,0.000565
3256,4248484622,0.0002436,0.0002436,0.0,0.0,0.0002988,0.0001464
3257,4248490994,0.0007308,0.0007308,0.0,0.0142399,0.0003119,0.0001664
3258,4248490996,0.0007308,0.0007308,0.0,0.0034536,0.00031,0.0002415
3259,4248490997,0.0002436,0.0002436,0.0,0.0,0.0003059,8.58e-05
3260,4248490998,0.0009744,0.0009744,0.0,0.0058442,0.0003164,0.0004526
3261,4248491001,0.0007308,0.0007308,0.0,0.0816914,0.0003327,0.0002789
3262,4248491002,0.0007308,0.0007308,0.0,0.0313596,0.0003246,0.000325
3263,4248491004,0.0002436,0.0002436,0.0,0.0,0.0003126,0.000129
3264,4248491005,0.0002436,0.0002436,0.0,0.0,0.0003153,7.69e-05
3265,4248491006,0.0007308,0.0007308,0.0,0.0336352,0.0003184,0.0001861
3266,4248491007,0.0007308,0.0007308,0.0,0.0443209,0.0003166,0.0001918
3267,4248491008,0.0002436,0.0002436,0.0,0.0,0.0003121,9.99e-05
3268,4248491009,0.0007308,0.0007308,0.0,0.0048835,0.000312,0.0002575
3269,4248491010,0.0007308,0.0007308,0.0,0.0436315,0.0003119,0.0003174
3270,4248491011,0.0002436,0.0002436,0.0,0.0,0.0003033,8.73e-05
3271,4248491012,0.0007308,0.0007308,0.0,0.041909,0.0003096,0.0003102
3272,4248491015,0.0007308,0.0007308,0.0,0.0049714,0.0003106,0.0001982
3273,4248491016,0.0007308,0.0007308,0.0,0.0009743,0.0003052,0.0002991
3274,4248491017,0.0002436,0.0002436,0.0,0.0,0.0003042,6.49e-05
3275,4248491018,0.0007308,0.0007308,0.0,0.0003565,0.0003096,0.0002804
3276,4248491019,0.0009744,0.0009744,0.0,0.0010985,0.0003085,0.000332
3277,4248491022,0.0002436,0.0002436,0.0,0.0,0.0003042,9.99e-05
3278,4248491023,0.0002436,0.0002436,0.0,0.0,0.0003019,0.0001188
3279,4248491024,0.0007308,0.0007308,0.0,0.0032061,0.0003075,0.0002111
3280,4248491025,0.0007308,0.0007308,0.0,0.004967,0.0003099,0.0002807
3281,4248491027,0.0002436,0.0002436,0.0,0.0,0.0002954,0.0002201
3282,4248491028,0.0002436,0.0002436,0.0,0.0,0.0003116,0.0002286
3283,4248491029,0.0007308,0.0007308,0.0,0.0791449,0.0003223,0.0003122
3284,4248491030,0.0002436,0.0002436,0.0,0.0,0.0003081,9.23e-05
3285,4248491031,0.0007308,0.0007308,0.0,0.0423067,0.0003103,0.0001593
3286,4248515983,0.0002436,0.0002436,0.0,0.0,0.0002884,0.0002248
3287,4248515984,0.0007308,0.0007308,0.0,0.0063166,0.0002953,0.0003373
3288,4248515985,0.0002436,0.0002436,0.0,0.0,0.0002855,0.0001485
3289,4248515986,0.0009744,0.0009744,0.0,0.0014613,0.0002884,0.000527
3290,4248515987,0.0002436,0.0002436,0.0,0.0,0.0002856,0.0001433
3291,4248515988,0.0002436,0.0002436,0.0,0.0,0.0002841,0.00015
3292,4248517589,0.0007308,0.0007308,0.0,0.0009743,0.0002865,0.0003892
3293,4248517590,0.0007308,0.0007308,0.0,0.0034069,0.0002906,0.0003221
3294,4248517591,0.0007308,0.0007308,0.0,0.0043773,0.0002911,0.0002412
3295,4248517592,0.0002436,0.0002436,0.0,0.0,0.000289,0.0001368
3296,4248517593,0.0002436,0.0002436,0.0,0.0,0.0002914,9.56e-05
3297,4248517594,0.0007308,0.0007308,0.0,0.0053474,0.0002928,0.0002702
3298,4248517595,0.0002436,0.0002436,0.0,0.0,0.0002839,0.00021
3299,4248517596,0.0002436,0.0002436,0.0,0.0,0.0002765,0.0002007
3300,4248517598,0.0009744,0.0009744,0.0,0.0067913,0.0002846,0.0004775
3301,4248517599,0.0002436,0.0002436,0.0,0.0,0.00028,7.28e-05
3302,4248517600,0.0002436,0.0002436,0.0,0.0,0.0002802,6.67e-05
3303,4248517601,0.0007308,0.0007308,0.0,0.0009743,0.0002813,0.0002604
3304,4248517602,0.0007308,0.0007308,0.0,0.007709,0.0002871,0.0004135
3305,4248517604,0.0002436,0.0002436,0.0,0.0,0.0002818,9.18e-05
3306,4248517605,0.0007308,0.0007308,0.0,0.0060758,0.0002832,0.0002677
3307,4248517606,0.0002436,0.0002436,0.0,0.0,0.0002806,9.74e-05
3308,4248517607,0.0007308,0.0007308,0.0,0.0055634,0.0002828,0.0002714
3309,4248517610,0.0007308,0.0007308,0.0,0.005837,0.0002828,0.0001876
3310,4248517611,0.0007308,0.0007308,0.0,0.0056313,0.0002829,0.0002522
3311,4248517613,0.0007308,0.0007308,0.0,0.0,0.0002797,0.0003335
3312,4248517614,0.0002436,0.0002436,0.0,0.0,0.000276,0.0001899
3313,4248517615,0.0007308,0.0007308,0.0,0.0057872,0.0002827,0.0002785
3314,4248517616,0.0002436,0.0002436,0.0,0.0,0.0002769,0.0002263
3315,4248517619,0.0007308,0.0007308,0.0,0.0058035,0.0002836,0.0002813
3316,4248517620,0.0002436,0.0002436,0.0,0.0,0.0002791,0.0002046
3317,4248517621,0.0007308,0.0007308,0.0,0.0061595,0.0002839,0.000237
3318,4248517622,0.0002436,0.0002436,0.0,0.0,0.0002816,0.000117
3319,4248517623,0.0007308,0.0007308,0.0,0.0144032,0.0002887,0.0002811
3320,4248517624,0.0007308,0.0007308,0.0,0.0036533,0.0002855,0.0001981
3321,4248517625,0.0007308,0.0007308,0.0,0.0029575,0.0002778,0.0003338
3322,4248517626,0.0002436,0.0002436,0.0,0.0,0.0002727,0.0001439
3323,4248517627,0.0007308,0.0007308,0.0,0.0110929,0.0002844,0.0002658
3324,4248517629,0.0002436,0.0002436,0.0,0.0,0.0002789,0.0001418
3325,4248517630,0.0002436,0.0002436,0.0,0.0,0.0002744,0.0001502
3326,4248517631,0.0007308,0.0007308,0.0,0.0059645,0.0002794,0.0002411
3327,4248517632,0.0007308,0.0007308,0.0,0.006022,0.0002814,0.0002685
3328,4248517635,0.0007308,0.0007308,0.0,0.0063907,0.000283,0.0002454
3329,4248517636,0.0002436,0.0002436,0.0,0.0,0.0002775,0.0001419
3330,4248517637,0.0007308,0.0007308,0.0,0.0107838,0.0002818,0.0001859
3331,4248517639,0.0002436,0.0002436,0.0,0.0,0.0002734,9.87e-05
3332,4248517640,0.0002436,0.0002436,0.0,0.0,0.0002731,0.0001128
3333,4248517642,0.0002436,0.0002436,0.0,0.0,0.0002782,6e-05
3334,4248517645,0.0002436,0.0002436,0.0,0.0,0.0002508,6.34e-05
3335,4248517646,0.0007308,0.0007308,0.0,0.0009743,0.0002524,0.0003058
3336,4248517649,0.0002436,0.0002436,0.0,0.0,0.0002456,0.0001558
3337,4248517650,0.0002436,0.0002436,0.0,0.0,0.0002481,0.0001219
3338,4248517651,0.0007308,0.0007308,0.0,0.0025851,0.0002511,0.0003192
3339,4248517652,0.0007308,0.0007308,0.0,0.003524,0.000252,0.0003109
3340,4248517653,0.0002436,0.0002436,0.0,0.0,0.0002488,9.93e-05
3341,4248517654,0.0007308,0.0007308,0.0,0.0004813,0.0002502,0.0002452
3342,4248517655,0.0007308,0.0007308,0.0,3.11e-05,0.0002463,0.0002402
3343,4249573875,0.0002436,0.0002436,0.0,0.0,0.0002307,7.61e-05
3344,4249573876,0.0007308,0.0007308,0.0,0.0008796,0.0002316,0.0002386
3345,4249573882,0.0007308,0.0007308,0.0,0.0014661,0.0002278,0.0002861
3346,4249573883,0.0002436,0.0002436,0.0,0.0,0.0002262,6.85e-05
3347,4249573884,0.0007308,0.0007308,0.0,0.0009743,0.0002266,0.0001916
3348,4249573885,0.0002436,0.0002436,0.0,0.0,0.000226,7.94e-05
3349,4249573886,0.0002436,0.0002436,0.0,0.0,0.0002247,0.0001061
3350,4249573887,0.0007308,0.0007308,0.0,0.0016776,0.0002266,0.0002117
3351,4249573888,0.0007308,0.0007308,0.0,0.0021596,0.0002284,0.0002935
3352,4249577090,0.0007308,0.0007308,0.0,0.0032974,0.0002338,0.0002569
3353,4249577096,0.0002436,0.0002436,0.0,0.0,0.0002561,0.0001519
3354,4249577097,0.0007308,0.0007308,0.0,0.0366768,0.0002617,0.0003618
3355,4249577098,0.0007308,0.0007308,0.0,0.0025756,0.0002708,0.0002677
3356,4249577101,0.0002436,0.0002436,0.0,0.0,0.0002629,0.0001491
3357,4249577102,0.0007308,0.0007308,0.0,0.0018929,0.0002699,0.0002958
3358,4249577103,0.0002436,0.0002436,0.0,0.0,0.0002667,0.0001545
3359,4249577104,0.0007308,0.0007308,0.0,0.0018849,0.0002695,0.0002318
3360,4249577105,0.0002436,0.0002436,0.0,0.0,0.0002667,0.0001498
3361,4249577106,0.0007308,0.0007308,0.0,0.0021175,0.000271,0.0004298
3362,4249577110,0.0004872,0.0004872,0.0,0.0204827,0.0002652,0.0003431
3363,4249577111,0.0004872,0.0004872,0.0,0.018263,0.0002748,0.0002057
3364,4249577113,0.0007308,0.0007308,0.0,0.0035697,0.0002811,0.000177
3365,4249577114,0.0007308,0.0007308,0.0,0.0005765,0.0002743,0.0002426
3366,4249577115,0.0007308,0.0007308,0.0,0.0001193,0.0002701,0.0003798
3367,4249577116,0.0007308,0.0007308,0.0,0.0005297,0.0003022,0.0001879
3368,4249577117,0.0007308,0.0007308,0.0,0.0004442,0.0002994,0.0002391
3369,4249577118,0.0007308,0.0007308,0.0,0.0019461,0.0003058,0.0002552
3370,4249577120,0.0007308,0.0007308,0.0,0.0003562,0.0003024,0.000196
3371,4249577121,0.0007308,0.0007308,0.0,0.0051236,0.0003115,0.0003947
3372,4249577125,0.0007308,0.0007308,0.0,0.0034855,0.0003086,9.66e-05
3373,4249577126,0.0002436,0.0002436,0.0,0.0,0.0003001,0.0001178
3374,4249577130,0.0007308,0.0007308,0.0,0.0004872,0.000306,0.0003706
3375,4249577131,0.0002436,0.0002436,0.0,0.0,0.0003157,0.0001358
3376,4249577133,0.0007308,0.0007308,0.0,0.1597243,0.0003212,0.0003318
3377,4249577134,0.0007308,0.0007308,0.0,0.1601488,0.0003253,0.0002999
3378,4249577136,0.0007308,0.0007308,0.0,0.0017466,0.0003205,0.0003082
3379,4249578820,0.0007308,0.0007308,0.0,0.0784993,0.0003321,0.0002049
3380,4249578821,0.0002436,0.0002436,0.0,0.0,0.0003231,0.0001474
3381,4249578822,0.0002436,0.0002436,0.0,0.0,0.0003242,0.0001147
3382,4249578823,0.0007308,0.0007308,0.0,0.0653949,0.0003331,0.000257
3383,4249578824,0.0007308,0.0007308,0.0,0.0004872,0.0003298,0.0002527
3384,4249578825,0.0007308,0.0007308,0.0,0.0013565,0.0003317,0.0003366
3385,4249578826,0.0002436,0.0002436,0.0,0.0,0.0003256,0.0001003
3386,4249578827,0.0007308,0.0007308,0.0,0.0017536,0.0003308,0.0002433
3387,4249578828,0.0002436,0.0002436,0.0,0.0,0.0003246,0.0001561
3388,4249578829,0.0007308,0.0007308,0.0,0.0021813,0.0003321,0.0002596
3389,4249578830,0.0002436,0.0002436,0.0,0.0,0.0003256,0.0001628
3390,4249578831,0.0007308,0.0007308,0.0,0.0026148,0.0003337,0.0002407
3391,4249578832,0.0002436,0.0002436,0.0,0.0,0.0003136,6.44e-05
3392,4249578833,0.0002436,0.0002436,0.0,0.0,0.0003142,5.3e-05
3393,4249578834,0.0007308,0.0007308,0.0,0.0009743,0.000315,0.0002364
3394,4249578835,0.0007308,0.0007308,0.0,0.0413537,0.0003409,0.0001744
3395,4249578836,0.0002436,0.0002436,0.0,0.0,0.0003333,7.19e-05
3396,4249578837,0.0002436,0.0002436,0.0,0.0,0.0003134,0.0002589
3397,4249578841,0.0004872,0.0004872,0.0,0.0013275,0.0003313,0.0002756
3398,4249578842,0.0004872,0.0004872,0.0,0.0070101,0.0002991,0.000143
3399,4249578843,0.0002436,0.0002436,0.0,0.0,0.0002931,0.0001209
3400,4249578844,0.0007308,0.0007308,0.0,0.1545566,0.0003163,0.0002313
3401,4249578845,0.0002436,0.0002436,0.0,0.0,0.0003107,0.0001314
3402,4249578846,0.0007308,0.0007308,0.0,0.1541514,0.0003149,0.0003066
3403,4249578847,0.0002436,0.0002436,0.0,0.0,0.0003066,0.000166
3404,4249578848,0.0007308,0.0007308,0.0,0.0059613,0.0003043,0.0002199
3405,4249578849,0.0002436,0.0002436,0.0,0.0,0.0003002,0.0001008
3406,4249578850,0.0007308,0.0007308,0.0,0.0072503,0.0003019,0.0002607
3407,4249578851,0.0002436,0.0002436,0.0,0.0,0.0002977,0.00011
3408,4249823405,0.0007308,0.0007308,0.0,0.0028758,0.0002535,0.0004038
3409,4249823408,0.0002436,0.0002436,0.0,0.0,0.0002459,0.0002877
3410,4249823409,0.0007308,0.0007308,0.0,0.0021673,0.0002463,0.0003575
3411,4249823411,0.0002436,0.0002436,0.0,0.0,0.0002442,0.000103
3412,4249823412,0.0002436,0.0002436,0.0,0.0,0.0002433,9.87e-05
3413,4249823413,0.0007308,0.0007308,0.0,0.0070643,0.0002467,0.0002887
3414,4249823414,0.0007308,0.0007308,0.0,0.006391,0.0002453,0.0002767
3415,4249917757,0.0007308,0.0007308,0.0,0.0005143,0.0002248,0.0003738
3416,4249917949,0.0002436,0.0002436,0.0,0.0,0.0002399,0.0001303
3417,4249917954,0.0007308,0.0007308,0.0,0.003036,0.0002463,0.0004381
3418,4249917976,0.0002436,0.0002436,0.0,0.0,0.0002317,0.0001165
3419,4249918015,0.0007308,0.0007308,0.0,0.0143614,0.0002685,0.0003313
3420,4249918018,0.0007308,0.0007308,0.0,0.001845,0.0002681,0.0002158
3421,4249918024,0.0002436,0.0002436,0.0,0.0,0.0002574,7.98e-05
3422,4249918025,0.0007308,0.0007308,0.0,0.0066585,0.0002583,0.0003803
3423,4249918027,0.0007308,0.0007308,0.0,0.0009743,0.000253,0.0002915
3424,4249918028,0.0002436,0.0002436,0.0,0.0,0.0002525,5.63e-05
3425,4249918029,0.0002436,0.0002436,0.0,0.0,0.0002526,5.22e-05
3426,4249918030,0.0004872,0.0004872,0.0,0.0009326,0.0002299,0.0001903
3427,4249918031,0.0007308,0.0007308,0.0,0.0008875,0.0002254,0.0002024
3428,4249918033,0.0002436,0.0002436,0.0,0.0,0.0002233,0.0001232
3429,4250587368,0.0007308,0.0007308,0.0,0.0006931,0.0002278,0.0002717
3430,4250587370,0.0002436,0.0002436,0.0,0.0,0.0002264,7.29e-05
3431,4250665024,0.0002436,0.0002436,0.0,0.0,0.0002511,5.76e-05
3432,4250665025,0.0007308,0.0007308,0.0,0.0048723,0.0002528,0.0003045
3433,4250665054,0.0009744,0.0009744,0.0,0.0267141,0.0002608,0.0004812
3434,4310021387,0.0009744,0.0009744,0.0,0.0003474,0.000313,0.0003378
3435,4333541779,0.0007308,0.0007308,0.0,0.0007493,0.0002254,0.0002901
3436,4333541781,0.0007308,0.0007308,0.0,0.0007319,0.0002228,0.0004189
3437,4333541783,0.0004872,0.0004872,0.0,0.0068196,0.000233,0.0001634
3438,4333541787,0.0007308,0.0007308,0.0,0.0022827,0.0002368,0.0001656
3439,4333542090,0.0007308,0.0007308,0.0,0.0020136,0.0002259,0.0002405
3440,4333542091,0.0007308,0.0007308,0.0,0.0005625,0.0002239,0.0003333
3441,4333542094,0.0004872,0.0004872,0.0,0.0001381,0.0002229,0.000141
3442,4333555780,0.0007308,0.0007308,0.0,0.0014767,0.0001934,0.0001683
3443,4333555785,0.0007308,0.0007308,0.0,0.0005511,0.0001921,0.0003453
3444,4333555786,0.0007308,0.0007308,0.0,0.0001648,0.0001911,0.0003113
3445,4333555787,0.0007308,0.0007308,0.0,0.0243734,0.0001943,0.0002268
3446,4333555788,0.0007308,0.0007308,0.0,0.0002407,0.000192,0.0001984
3447,4333555790,0.0007308,0.0007308,0.0,0.0008203,0.0001934,0.0001945
3448,4333555793,0.0007308,0.0007308,0.0,0.0016055,0.0002027,0.0003445
3449,4333555796,0.0002436,0.0002436,0.0,0.0,0.0001968,0.0002104
3450,4344508466,0.0007308,0.0007308,0.0,0.0020432,0.0002492,0.0002931
3451,4344508469,0.0007308,0.0007308,0.0,3.59e-05,0.0002473,0.00023
3452,4344508470,0.0007308,0.0007308,0.0,0.0036719,0.0002507,0.0001884
3453,4413423026,0.0002436,0.0002436,0.0,0.0,0.0002366,8.64e-05
3454,4413423027,0.0007308,0.0007308,0.0,0.0056187,0.0002387,0.0002032
3455,4413423028,0.0002436,0.0002436,0.0,0.0,0.0002455,0.0001314
3456,4413423029,0.0004872,0.0004872,0.0,0.0027965,0.0002481,0.000228
3457,4413423030,0.0002436,0.0002436,0.0,0.0,0.0002398,9.78e-05
3458,4413423031,0.0004872,0.0004872,0.0,0.0022523,0.000242,0.0002
3459,4440541847,0.0002436,0.0002436,0.0,0.0,0.000237,6.21e-05
3460,4440541848,0.0007308,0.0007308,0.0,0.0017129,0.0002391,0.0003288
3461,4440541849,0.0002436,0.0002436,0.0,0.0,0.000237,5.93e-05
3462,4440541850,0.0007308,0.0007308,0.0,0.0009743,0.0002373,0.0002009
3463,4440541851,0.0007308,0.0007308,0.0,0.0011177,0.0002396,0.0003203
3464,4440541852,0.0007308,0.0007308,0.0,0.0002982,0.0002366,0.0003859
3465,4440541853,0.0007308,0.0007308,0.0,0.0011767,0.0002409,0.0002407
3466,4440541855,0.0007308,0.0007308,0.0,0.0034315,0.0002438,0.0001972
3467,4440541856,0.0002436,0.0002436,0.0,0.0,0.0002355,7.63e-05
3468,4440541857,0.0007308,0.0007308,0.0,0.0019478,0.0002369,0.0003689
3469,4440541858,0.0002436,0.0002436,0.0,0.0,0.0002257,6.04e-05
3470,4440541859,0.0002436,0.0002436,0.0,0.0,0.0002256,6.56e-05
3471,4506468548,0.0004872,0.0004872,0.0,0.0023709,0.0002256,0.0002066
3472,4506468549,0.0002436,0.0002436,0.0,0.0,0.0002226,0.0001403
3473,4506468550,0.0002436,0.0002436,0.0,0.0,0.0002307,5.59e-05
3474,4506468551,0.0004872,0.0004872,0.0,0.0048455,0.0002323,0.0001082
3475,4506520417,0.0002436,0.0002436,0.0,0.0,0.0002263,7.39e-05
3476,4506520418,0.0007308,0.0007308,0.0,0.0050212,0.0002273,0.0002564
3477,4506520420,0.0002436,0.0002436,0.0,0.0,0.0002233,9.57e-05
3478,4506520421,0.0007308,0.0007308,0.0,0.0030594,0.0002249,0.0002267
3479,4557009896,0.0002436,0.0002436,0.0,0.0,0.0002205,0.0001204
3480,4557009898,0.0007308,0.0007308,0.0,0.0073666,0.0002232,0.0002455
3481,4557009899,0.0002436,0.0002436,0.0,0.0,0.000226,8.42e-05
3482,4557009900,0.0009744,0.0009744,0.0,0.0109901,0.0002276,0.0003221
3483,4557009901,0.0002436,0.0002436,0.0,0.0,0.0002262,7.67e-05
3484,4557009902,0.0002436,0.0002436,0.0,0.0,0.0002262,0.0001211
3485,4557009904,0.0007308,0.0007308,0.0,0.0125971,0.0002293,0.0001985
3486,4557009905,0.0007308,0.0007308,0.0,0.0017131,0.0002278,0.0002979
3487,4566629948,0.0002436,0.0002436,0.0,0.0,0.0002442,0.0001092
3488,4566629950,0.0007308,0.0007308,0.0,0.0123256,0.0002477,0.0001853
3489,4566629951,0.0002436,0.0002436,0.0,0.0,0.0002461,9.55e-05
3490,4566629953,0.0007308,0.0007308,0.0,0.0019221,0.0002607,0.0001992
3491,4566629954,0.0002436,0.0002436,0.0,0.0,0.0002581,8.74e-05
3492,4566700390,0.0007308,0.0004872,0.0,0.0009747,0.000228,0.0002051
3493,4566700393,0.0004872,0.0007308,0.0,0.0051351,0.0002284,0.0001015
3494,4588618621,0.0002436,0.0002436,0.0,0.0,0.0002627,0.0001991
3495,4588618622,0.0004872,0.0004872,0.0,0.0033506,0.0002661,0.0003116
